scene_name,step,psnr,ssim,lpips,envmap_name
modern_coffee_table_01_env_2,0,20.838596,0.901495,0.068848,modern_coffee_table_01_env_0
modern_coffee_table_01_env_2,1,18.666767,0.872029,0.086914,modern_coffee_table_01_env_0
modern_coffee_table_01_env_2,2,17.710285,0.850527,0.104492,modern_coffee_table_01_env_0
modern_coffee_table_01_env_2,3,16.413502,0.820414,0.129883,modern_coffee_table_01_env_0
modern_coffee_table_01_env_2,4,15.702538,0.805922,0.146484,modern_coffee_table_01_env_0
modern_coffee_table_01_env_2,5,15.066136,0.792804,0.157227,modern_coffee_table_01_env_0
modern_coffee_table_01_env_2,6,14.559921,0.785523,0.166016,modern_coffee_table_01_env_0
modern_coffee_table_01_env_2,7,14.253170,0.776009,0.172852,modern_coffee_table_01_env_0
modern_coffee_table_01_env_2,8,14.013277,0.768277,0.176758,modern_coffee_table_01_env_0
modern_coffee_table_01_env_2,9,13.896824,0.766365,0.178711,modern_coffee_table_01_env_0
modern_coffee_table_01_env_2,10,13.902964,0.768533,0.178711,modern_coffee_table_01_env_0
modern_coffee_table_01_env_2,11,13.843660,0.766687,0.181641,modern_coffee_table_01_env_0
modern_coffee_table_01_env_2,12,13.726475,0.762025,0.183594,modern_coffee_table_01_env_0
modern_coffee_table_01_env_2,13,13.701207,0.761868,0.185547,modern_coffee_table_01_env_0
modern_coffee_table_01_env_2,14,13.653421,0.760156,0.186523,modern_coffee_table_01_env_0
modern_coffee_table_01_env_2,15,13.587535,0.758076,0.188477,modern_coffee_table_01_env_0
modern_coffee_table_01_env_2,16,13.585506,0.758077,0.189453,modern_coffee_table_01_env_0
modern_coffee_table_01_env_2,17,13.542645,0.756732,0.191406,modern_coffee_table_01_env_0
modern_coffee_table_01_env_2,18,13.522536,0.755189,0.193359,modern_coffee_table_01_env_0
modern_coffee_table_01_env_2,19,13.491789,0.753900,0.195312,modern_coffee_table_01_env_0
modern_coffee_table_01_env_2,0,22.652138,0.912313,0.066895,modern_coffee_table_01_env_1
modern_coffee_table_01_env_2,1,20.285992,0.891263,0.089355,modern_coffee_table_01_env_1
modern_coffee_table_01_env_2,2,19.858849,0.881247,0.107422,modern_coffee_table_01_env_1
modern_coffee_table_01_env_2,3,19.318720,0.874161,0.125977,modern_coffee_table_01_env_1
modern_coffee_table_01_env_2,4,17.767761,0.866217,0.139648,modern_coffee_table_01_env_1
modern_coffee_table_01_env_2,5,16.932688,0.857101,0.148438,modern_coffee_table_01_env_1
modern_coffee_table_01_env_2,6,16.550566,0.854450,0.152344,modern_coffee_table_01_env_1
modern_coffee_table_01_env_2,7,15.961163,0.845254,0.156250,modern_coffee_table_01_env_1
modern_coffee_table_01_env_2,8,15.643982,0.838230,0.158203,modern_coffee_table_01_env_1
modern_coffee_table_01_env_2,9,15.432355,0.833373,0.161133,modern_coffee_table_01_env_1
modern_coffee_table_01_env_2,10,15.326994,0.830543,0.165039,modern_coffee_table_01_env_1
modern_coffee_table_01_env_2,11,15.202347,0.826168,0.168945,modern_coffee_table_01_env_1
modern_coffee_table_01_env_2,12,15.123483,0.823611,0.170898,modern_coffee_table_01_env_1
modern_coffee_table_01_env_2,13,14.848633,0.815850,0.173828,modern_coffee_table_01_env_1
modern_coffee_table_01_env_2,14,14.653571,0.809936,0.174805,modern_coffee_table_01_env_1
modern_coffee_table_01_env_2,15,14.521147,0.805722,0.175781,modern_coffee_table_01_env_1
modern_coffee_table_01_env_2,16,14.460279,0.802981,0.175781,modern_coffee_table_01_env_1
modern_coffee_table_01_env_2,17,14.375605,0.800219,0.177734,modern_coffee_table_01_env_1
modern_coffee_table_01_env_2,18,14.227394,0.797975,0.178711,modern_coffee_table_01_env_1
modern_coffee_table_01_env_2,19,14.183702,0.796922,0.180664,modern_coffee_table_01_env_1
modern_coffee_table_01_env_2,0,22.083290,0.941539,0.054688,modern_coffee_table_01_white_env_0
modern_coffee_table_01_env_2,1,23.430983,0.943013,0.062988,modern_coffee_table_01_white_env_0
modern_coffee_table_01_env_2,2,24.467331,0.942577,0.068848,modern_coffee_table_01_white_env_0
modern_coffee_table_01_env_2,3,25.684677,0.941229,0.073730,modern_coffee_table_01_white_env_0
modern_coffee_table_01_env_2,4,26.436220,0.936585,0.082520,modern_coffee_table_01_white_env_0
modern_coffee_table_01_env_2,5,26.064308,0.927602,0.092285,modern_coffee_table_01_white_env_0
modern_coffee_table_01_env_2,6,25.140171,0.918491,0.102051,modern_coffee_table_01_white_env_0
modern_coffee_table_01_env_2,7,23.853592,0.905217,0.115234,modern_coffee_table_01_white_env_0
modern_coffee_table_01_env_2,8,22.696079,0.895607,0.122559,modern_coffee_table_01_white_env_0
modern_coffee_table_01_env_2,9,21.823322,0.886099,0.132812,modern_coffee_table_01_white_env_0
modern_coffee_table_01_env_2,10,20.939394,0.876995,0.144531,modern_coffee_table_01_white_env_0
modern_coffee_table_01_env_2,11,20.464384,0.870639,0.151367,modern_coffee_table_01_white_env_0
modern_coffee_table_01_env_2,12,20.138010,0.865318,0.157227,modern_coffee_table_01_white_env_0
modern_coffee_table_01_env_2,13,19.851484,0.858806,0.162109,modern_coffee_table_01_white_env_0
modern_coffee_table_01_env_2,14,19.591547,0.851114,0.166016,modern_coffee_table_01_white_env_0
modern_coffee_table_01_env_2,15,19.336693,0.845189,0.172852,modern_coffee_table_01_white_env_0
modern_coffee_table_01_env_2,16,19.112133,0.841072,0.176758,modern_coffee_table_01_white_env_0
modern_coffee_table_01_env_2,17,18.877527,0.836050,0.180664,modern_coffee_table_01_white_env_0
modern_coffee_table_01_env_2,18,18.669140,0.832192,0.184570,modern_coffee_table_01_white_env_0
modern_coffee_table_01_env_2,19,18.559683,0.830112,0.189453,modern_coffee_table_01_white_env_0
wooden_spoon_env_1,0,25.242466,0.969871,0.026611,wooden_spoon_env_0
wooden_spoon_env_1,1,25.043430,0.968863,0.025269,wooden_spoon_env_0
wooden_spoon_env_1,2,24.832199,0.967183,0.025879,wooden_spoon_env_0
wooden_spoon_env_1,3,24.774605,0.966264,0.026855,wooden_spoon_env_0
wooden_spoon_env_1,4,24.673695,0.965325,0.029419,wooden_spoon_env_0
wooden_spoon_env_1,5,24.540981,0.964402,0.033447,wooden_spoon_env_0
wooden_spoon_env_1,6,24.517839,0.963546,0.039062,wooden_spoon_env_0
wooden_spoon_env_1,7,24.744453,0.964034,0.045166,wooden_spoon_env_0
wooden_spoon_env_1,8,24.646809,0.963240,0.048584,wooden_spoon_env_0
wooden_spoon_env_1,9,24.587452,0.962817,0.051270,wooden_spoon_env_0
wooden_spoon_env_1,10,24.561333,0.962104,0.053711,wooden_spoon_env_0
wooden_spoon_env_1,11,24.586555,0.961739,0.056396,wooden_spoon_env_0
wooden_spoon_env_1,12,24.538061,0.961133,0.059326,wooden_spoon_env_0
wooden_spoon_env_1,13,24.423588,0.960582,0.062500,wooden_spoon_env_0
wooden_spoon_env_1,14,24.225294,0.959822,0.065430,wooden_spoon_env_0
wooden_spoon_env_1,15,23.951954,0.958630,0.067383,wooden_spoon_env_0
wooden_spoon_env_1,16,23.590853,0.956876,0.069824,wooden_spoon_env_0
wooden_spoon_env_1,17,23.165380,0.954770,0.072266,wooden_spoon_env_0
wooden_spoon_env_1,18,22.657867,0.952265,0.073730,wooden_spoon_env_0
wooden_spoon_env_1,19,22.160038,0.949757,0.075684,wooden_spoon_env_0
wooden_spoon_env_1,0,37.795761,0.995530,0.004700,wooden_spoon_env_2
wooden_spoon_env_1,1,34.726494,0.992893,0.007202,wooden_spoon_env_2
wooden_spoon_env_1,2,31.025887,0.988856,0.010132,wooden_spoon_env_2
wooden_spoon_env_1,3,30.271801,0.985716,0.014465,wooden_spoon_env_2
wooden_spoon_env_1,4,30.422169,0.982108,0.022461,wooden_spoon_env_2
wooden_spoon_env_1,5,30.171936,0.977608,0.030884,wooden_spoon_env_2
wooden_spoon_env_1,6,29.535641,0.973089,0.037842,wooden_spoon_env_2
wooden_spoon_env_1,7,28.701876,0.969030,0.042725,wooden_spoon_env_2
wooden_spoon_env_1,8,27.859808,0.965741,0.047119,wooden_spoon_env_2
wooden_spoon_env_1,9,27.119904,0.963194,0.051025,wooden_spoon_env_2
wooden_spoon_env_1,10,26.478685,0.961264,0.054932,wooden_spoon_env_2
wooden_spoon_env_1,11,25.902901,0.959665,0.058838,wooden_spoon_env_2
wooden_spoon_env_1,12,25.348568,0.958126,0.062012,wooden_spoon_env_2
wooden_spoon_env_1,13,24.838699,0.956530,0.064453,wooden_spoon_env_2
wooden_spoon_env_1,14,24.429956,0.954992,0.067383,wooden_spoon_env_2
wooden_spoon_env_1,15,24.094971,0.953548,0.069336,wooden_spoon_env_2
wooden_spoon_env_1,16,23.834158,0.952236,0.071777,wooden_spoon_env_2
wooden_spoon_env_1,17,23.618507,0.951093,0.073242,wooden_spoon_env_2
wooden_spoon_env_1,18,23.455170,0.950069,0.075195,wooden_spoon_env_2
wooden_spoon_env_1,19,23.311243,0.949073,0.076172,wooden_spoon_env_2
wooden_spoon_env_1,0,39.616505,0.997319,0.004181,wooden_spoon_white_env_0
wooden_spoon_env_1,1,43.180485,0.996840,0.005219,wooden_spoon_white_env_0
wooden_spoon_env_1,2,41.161716,0.995253,0.007629,wooden_spoon_white_env_0
wooden_spoon_env_1,3,38.267529,0.992529,0.014221,wooden_spoon_white_env_0
wooden_spoon_env_1,4,35.881123,0.988405,0.024048,wooden_spoon_white_env_0
wooden_spoon_env_1,5,33.943169,0.983093,0.032471,wooden_spoon_white_env_0
wooden_spoon_env_1,6,32.476891,0.977946,0.038330,wooden_spoon_white_env_0
wooden_spoon_env_1,7,31.564875,0.973531,0.042725,wooden_spoon_white_env_0
wooden_spoon_env_1,8,31.181183,0.969906,0.046631,wooden_spoon_white_env_0
wooden_spoon_env_1,9,30.841139,0.966997,0.050781,wooden_spoon_white_env_0
wooden_spoon_env_1,10,29.960770,0.964445,0.054199,wooden_spoon_white_env_0
wooden_spoon_env_1,11,28.931068,0.962220,0.057617,wooden_spoon_white_env_0
wooden_spoon_env_1,12,28.025045,0.960130,0.061279,wooden_spoon_white_env_0
wooden_spoon_env_1,13,27.282022,0.958242,0.064941,wooden_spoon_white_env_0
wooden_spoon_env_1,14,26.644115,0.956477,0.067871,wooden_spoon_white_env_0
wooden_spoon_env_1,15,26.116076,0.954955,0.070312,wooden_spoon_white_env_0
wooden_spoon_env_1,16,25.657854,0.953628,0.072266,wooden_spoon_white_env_0
wooden_spoon_env_1,17,25.258316,0.952400,0.074707,wooden_spoon_white_env_0
wooden_spoon_env_1,18,24.887970,0.951246,0.077148,wooden_spoon_white_env_0
wooden_spoon_env_1,19,24.585518,0.950214,0.078613,wooden_spoon_white_env_0
gate_latch_01_env_1,0,31.780975,0.986372,0.010620,gate_latch_01_env_0
gate_latch_01_env_1,1,27.090149,0.978537,0.013611,gate_latch_01_env_0
gate_latch_01_env_1,2,25.128786,0.970628,0.017212,gate_latch_01_env_0
gate_latch_01_env_1,3,24.011330,0.964079,0.022095,gate_latch_01_env_0
gate_latch_01_env_1,4,23.282240,0.958252,0.030151,gate_latch_01_env_0
gate_latch_01_env_1,5,22.811485,0.953343,0.040039,gate_latch_01_env_0
gate_latch_01_env_1,6,22.546886,0.949382,0.051270,gate_latch_01_env_0
gate_latch_01_env_1,7,22.665581,0.947004,0.061279,gate_latch_01_env_0
gate_latch_01_env_1,8,22.845436,0.944608,0.069336,gate_latch_01_env_0
gate_latch_01_env_1,9,23.070015,0.941981,0.076660,gate_latch_01_env_0
gate_latch_01_env_1,10,22.979214,0.938452,0.083008,gate_latch_01_env_0
gate_latch_01_env_1,11,22.825287,0.935301,0.088867,gate_latch_01_env_0
gate_latch_01_env_1,12,22.582985,0.932212,0.093750,gate_latch_01_env_0
gate_latch_01_env_1,13,22.279320,0.928904,0.098633,gate_latch_01_env_0
gate_latch_01_env_1,14,22.031525,0.926106,0.103027,gate_latch_01_env_0
gate_latch_01_env_1,15,21.830963,0.923492,0.106445,gate_latch_01_env_0
gate_latch_01_env_1,16,21.677776,0.920984,0.110352,gate_latch_01_env_0
gate_latch_01_env_1,17,21.567738,0.918891,0.113770,gate_latch_01_env_0
gate_latch_01_env_1,18,21.458019,0.916892,0.117188,gate_latch_01_env_0
gate_latch_01_env_1,19,21.363358,0.914975,0.120605,gate_latch_01_env_0
gate_latch_01_env_1,0,26.411655,0.967374,0.023438,gate_latch_01_env_2
gate_latch_01_env_1,1,26.642401,0.965271,0.025024,gate_latch_01_env_2
gate_latch_01_env_1,2,26.036240,0.962523,0.025879,gate_latch_01_env_2
gate_latch_01_env_1,3,25.267288,0.959359,0.027710,gate_latch_01_env_2
gate_latch_01_env_1,4,24.916687,0.956710,0.032227,gate_latch_01_env_2
gate_latch_01_env_1,5,24.517847,0.953298,0.041016,gate_latch_01_env_2
gate_latch_01_env_1,6,24.337236,0.950847,0.048828,gate_latch_01_env_2
gate_latch_01_env_1,7,24.050083,0.947994,0.055420,gate_latch_01_env_2
gate_latch_01_env_1,8,23.958996,0.945063,0.062500,gate_latch_01_env_2
gate_latch_01_env_1,9,24.087854,0.942824,0.070312,gate_latch_01_env_2
gate_latch_01_env_1,10,24.168877,0.940463,0.077148,gate_latch_01_env_2
gate_latch_01_env_1,11,24.161018,0.937582,0.083984,gate_latch_01_env_2
gate_latch_01_env_1,12,23.975368,0.934603,0.089844,gate_latch_01_env_2
gate_latch_01_env_1,13,23.548302,0.931280,0.095703,gate_latch_01_env_2
gate_latch_01_env_1,14,23.084755,0.928109,0.100586,gate_latch_01_env_2
gate_latch_01_env_1,15,22.673634,0.925055,0.105469,gate_latch_01_env_2
gate_latch_01_env_1,16,22.224407,0.922016,0.109863,gate_latch_01_env_2
gate_latch_01_env_1,17,21.785774,0.919284,0.114258,gate_latch_01_env_2
gate_latch_01_env_1,18,21.315613,0.916533,0.117188,gate_latch_01_env_2
gate_latch_01_env_1,19,20.872158,0.914006,0.119629,gate_latch_01_env_2
gate_latch_01_env_1,0,32.713886,0.989076,0.013977,gate_latch_01_white_env_0
gate_latch_01_env_1,1,34.062851,0.988601,0.014282,gate_latch_01_white_env_0
gate_latch_01_env_1,2,34.631645,0.986833,0.017090,gate_latch_01_white_env_0
gate_latch_01_env_1,3,34.595520,0.983881,0.023926,gate_latch_01_white_env_0
gate_latch_01_env_1,4,34.031155,0.979616,0.035156,gate_latch_01_white_env_0
gate_latch_01_env_1,5,33.090302,0.974138,0.047363,gate_latch_01_white_env_0
gate_latch_01_env_1,6,31.851238,0.968011,0.058350,gate_latch_01_white_env_0
gate_latch_01_env_1,7,30.228472,0.961304,0.067383,gate_latch_01_white_env_0
gate_latch_01_env_1,8,28.165527,0.953947,0.074219,gate_latch_01_white_env_0
gate_latch_01_env_1,9,26.106113,0.946259,0.081055,gate_latch_01_white_env_0
gate_latch_01_env_1,10,24.381399,0.938696,0.086914,gate_latch_01_white_env_0
gate_latch_01_env_1,11,23.130428,0.932051,0.092773,gate_latch_01_white_env_0
gate_latch_01_env_1,12,22.409924,0.926725,0.098633,gate_latch_01_white_env_0
gate_latch_01_env_1,13,22.002533,0.922565,0.103516,gate_latch_01_white_env_0
gate_latch_01_env_1,14,21.670811,0.919125,0.107422,gate_latch_01_white_env_0
gate_latch_01_env_1,15,21.479404,0.916255,0.111816,gate_latch_01_white_env_0
gate_latch_01_env_1,16,21.398882,0.914042,0.115723,gate_latch_01_white_env_0
gate_latch_01_env_1,17,21.426466,0.912395,0.118164,gate_latch_01_white_env_0
gate_latch_01_env_1,18,21.501408,0.910934,0.121094,gate_latch_01_white_env_0
gate_latch_01_env_1,19,21.596151,0.909725,0.122559,gate_latch_01_white_env_0
vintage_grandfather_clock_01_env_0,0,30.558008,0.968313,0.023560,vintage_grandfather_clock_01_env_1
vintage_grandfather_clock_01_env_0,1,29.103228,0.963531,0.026855,vintage_grandfather_clock_01_env_1
vintage_grandfather_clock_01_env_0,2,28.641077,0.960433,0.029419,vintage_grandfather_clock_01_env_1
vintage_grandfather_clock_01_env_0,3,28.179836,0.956985,0.032715,vintage_grandfather_clock_01_env_1
vintage_grandfather_clock_01_env_0,4,27.954880,0.953887,0.036133,vintage_grandfather_clock_01_env_1
vintage_grandfather_clock_01_env_0,5,27.642801,0.950224,0.039795,vintage_grandfather_clock_01_env_1
vintage_grandfather_clock_01_env_0,6,27.367847,0.946237,0.044434,vintage_grandfather_clock_01_env_1
vintage_grandfather_clock_01_env_0,7,26.988232,0.941505,0.049072,vintage_grandfather_clock_01_env_1
vintage_grandfather_clock_01_env_0,8,26.456047,0.936420,0.053711,vintage_grandfather_clock_01_env_1
vintage_grandfather_clock_01_env_0,9,26.129761,0.931104,0.060547,vintage_grandfather_clock_01_env_1
vintage_grandfather_clock_01_env_0,10,25.654772,0.925515,0.067871,vintage_grandfather_clock_01_env_1
vintage_grandfather_clock_01_env_0,11,25.101364,0.919730,0.074707,vintage_grandfather_clock_01_env_1
vintage_grandfather_clock_01_env_0,12,24.466679,0.914545,0.082031,vintage_grandfather_clock_01_env_1
vintage_grandfather_clock_01_env_0,13,23.810875,0.909316,0.089355,vintage_grandfather_clock_01_env_1
vintage_grandfather_clock_01_env_0,14,23.297728,0.905154,0.096680,vintage_grandfather_clock_01_env_1
vintage_grandfather_clock_01_env_0,15,22.952030,0.901410,0.103516,vintage_grandfather_clock_01_env_1
vintage_grandfather_clock_01_env_0,16,22.532507,0.897253,0.110352,vintage_grandfather_clock_01_env_1
vintage_grandfather_clock_01_env_0,17,22.099552,0.893239,0.116699,vintage_grandfather_clock_01_env_1
vintage_grandfather_clock_01_env_0,18,21.580009,0.889194,0.121582,vintage_grandfather_clock_01_env_1
vintage_grandfather_clock_01_env_0,19,21.102854,0.885625,0.125977,vintage_grandfather_clock_01_env_1
vintage_grandfather_clock_01_env_0,0,36.109512,0.988843,0.015625,vintage_grandfather_clock_01_env_2
vintage_grandfather_clock_01_env_0,1,34.848148,0.985565,0.019653,vintage_grandfather_clock_01_env_2
vintage_grandfather_clock_01_env_0,2,32.526760,0.980084,0.023926,vintage_grandfather_clock_01_env_2
vintage_grandfather_clock_01_env_0,3,31.103737,0.974870,0.027954,vintage_grandfather_clock_01_env_2
vintage_grandfather_clock_01_env_0,4,29.821259,0.969243,0.032471,vintage_grandfather_clock_01_env_2
vintage_grandfather_clock_01_env_0,5,28.888380,0.963653,0.039551,vintage_grandfather_clock_01_env_2
vintage_grandfather_clock_01_env_0,6,28.073727,0.957617,0.048584,vintage_grandfather_clock_01_env_2
vintage_grandfather_clock_01_env_0,7,27.106441,0.951108,0.056396,vintage_grandfather_clock_01_env_2
vintage_grandfather_clock_01_env_0,8,26.385414,0.944837,0.064941,vintage_grandfather_clock_01_env_2
vintage_grandfather_clock_01_env_0,9,26.044617,0.940277,0.071289,vintage_grandfather_clock_01_env_2
vintage_grandfather_clock_01_env_0,10,25.737808,0.935339,0.077637,vintage_grandfather_clock_01_env_2
vintage_grandfather_clock_01_env_0,11,25.622738,0.930659,0.083984,vintage_grandfather_clock_01_env_2
vintage_grandfather_clock_01_env_0,12,25.582155,0.926071,0.090332,vintage_grandfather_clock_01_env_2
vintage_grandfather_clock_01_env_0,13,25.595249,0.921553,0.096680,vintage_grandfather_clock_01_env_2
vintage_grandfather_clock_01_env_0,14,25.531483,0.916621,0.102539,vintage_grandfather_clock_01_env_2
vintage_grandfather_clock_01_env_0,15,25.110254,0.910694,0.108398,vintage_grandfather_clock_01_env_2
vintage_grandfather_clock_01_env_0,16,24.527412,0.904053,0.114258,vintage_grandfather_clock_01_env_2
vintage_grandfather_clock_01_env_0,17,23.943253,0.898687,0.119141,vintage_grandfather_clock_01_env_2
vintage_grandfather_clock_01_env_0,18,23.397213,0.893274,0.123047,vintage_grandfather_clock_01_env_2
vintage_grandfather_clock_01_env_0,19,22.882694,0.888650,0.126953,vintage_grandfather_clock_01_env_2
vintage_grandfather_clock_01_env_0,0,32.974979,0.975168,0.022949,vintage_grandfather_clock_01_white_env_0
vintage_grandfather_clock_01_env_0,1,32.986626,0.973801,0.024658,vintage_grandfather_clock_01_white_env_0
vintage_grandfather_clock_01_env_0,2,32.444016,0.971540,0.026855,vintage_grandfather_clock_01_white_env_0
vintage_grandfather_clock_01_env_0,3,31.608971,0.968620,0.029785,vintage_grandfather_clock_01_white_env_0
vintage_grandfather_clock_01_env_0,4,30.795801,0.965173,0.034424,vintage_grandfather_clock_01_white_env_0
vintage_grandfather_clock_01_env_0,5,30.146793,0.961327,0.040527,vintage_grandfather_clock_01_white_env_0
vintage_grandfather_clock_01_env_0,6,29.597721,0.956502,0.048340,vintage_grandfather_clock_01_white_env_0
vintage_grandfather_clock_01_env_0,7,29.307375,0.951414,0.056152,vintage_grandfather_clock_01_white_env_0
vintage_grandfather_clock_01_env_0,8,29.022329,0.945122,0.065918,vintage_grandfather_clock_01_white_env_0
vintage_grandfather_clock_01_env_0,9,28.798418,0.938846,0.074707,vintage_grandfather_clock_01_white_env_0
vintage_grandfather_clock_01_env_0,10,28.490480,0.932084,0.083008,vintage_grandfather_clock_01_white_env_0
vintage_grandfather_clock_01_env_0,11,27.554506,0.925040,0.090332,vintage_grandfather_clock_01_white_env_0
vintage_grandfather_clock_01_env_0,12,25.944878,0.917175,0.098145,vintage_grandfather_clock_01_white_env_0
vintage_grandfather_clock_01_env_0,13,24.869999,0.910318,0.105957,vintage_grandfather_clock_01_white_env_0
vintage_grandfather_clock_01_env_0,14,24.283558,0.904693,0.112305,vintage_grandfather_clock_01_white_env_0
vintage_grandfather_clock_01_env_0,15,23.835419,0.899268,0.119141,vintage_grandfather_clock_01_white_env_0
vintage_grandfather_clock_01_env_0,16,23.295017,0.894671,0.125000,vintage_grandfather_clock_01_white_env_0
vintage_grandfather_clock_01_env_0,17,22.612112,0.890375,0.130859,vintage_grandfather_clock_01_white_env_0
vintage_grandfather_clock_01_env_0,18,22.055202,0.886514,0.134766,vintage_grandfather_clock_01_white_env_0
vintage_grandfather_clock_01_env_0,19,21.692192,0.883056,0.138672,vintage_grandfather_clock_01_white_env_0
wooden_spoon_white_env_0,0,25.029875,0.968670,0.026367,wooden_spoon_env_0
wooden_spoon_white_env_0,1,24.486832,0.966433,0.025879,wooden_spoon_env_0
wooden_spoon_white_env_0,2,24.268845,0.965216,0.026367,wooden_spoon_env_0
wooden_spoon_white_env_0,3,24.159718,0.964636,0.027100,wooden_spoon_env_0
wooden_spoon_white_env_0,4,24.019678,0.963767,0.029297,wooden_spoon_env_0
wooden_spoon_white_env_0,5,23.941824,0.963082,0.033691,wooden_spoon_env_0
wooden_spoon_white_env_0,6,24.143478,0.964036,0.038086,wooden_spoon_env_0
wooden_spoon_white_env_0,7,24.350330,0.964822,0.041748,wooden_spoon_env_0
wooden_spoon_white_env_0,8,24.356697,0.964448,0.044434,wooden_spoon_env_0
wooden_spoon_white_env_0,9,24.443205,0.964415,0.047363,wooden_spoon_env_0
wooden_spoon_white_env_0,10,24.437010,0.964170,0.049805,wooden_spoon_env_0
wooden_spoon_white_env_0,11,24.526779,0.963831,0.052734,wooden_spoon_env_0
wooden_spoon_white_env_0,12,24.589567,0.963476,0.055664,wooden_spoon_env_0
wooden_spoon_white_env_0,13,24.651436,0.963274,0.058105,wooden_spoon_env_0
wooden_spoon_white_env_0,14,24.579136,0.962761,0.060547,wooden_spoon_env_0
wooden_spoon_white_env_0,15,24.384811,0.961972,0.062988,wooden_spoon_env_0
wooden_spoon_white_env_0,16,24.183054,0.961481,0.065430,wooden_spoon_env_0
wooden_spoon_white_env_0,17,23.929222,0.960999,0.067383,wooden_spoon_env_0
wooden_spoon_white_env_0,18,23.577696,0.959535,0.069336,wooden_spoon_env_0
wooden_spoon_white_env_0,19,23.253643,0.958036,0.070801,wooden_spoon_env_0
wooden_spoon_white_env_0,0,39.954102,0.996231,0.007141,wooden_spoon_env_1
wooden_spoon_white_env_0,1,35.903854,0.994601,0.007812,wooden_spoon_env_1
wooden_spoon_white_env_0,2,34.280594,0.992184,0.010010,wooden_spoon_env_1
wooden_spoon_white_env_0,3,32.913612,0.988648,0.015625,wooden_spoon_env_1
wooden_spoon_white_env_0,4,32.163486,0.985431,0.022217,wooden_spoon_env_1
wooden_spoon_white_env_0,5,31.561584,0.982465,0.027222,wooden_spoon_env_1
wooden_spoon_white_env_0,6,31.334843,0.979672,0.032227,wooden_spoon_env_1
wooden_spoon_white_env_0,7,31.580807,0.976767,0.037354,wooden_spoon_env_1
wooden_spoon_white_env_0,8,32.309441,0.973972,0.041748,wooden_spoon_env_1
wooden_spoon_white_env_0,9,32.184746,0.971304,0.045898,wooden_spoon_env_1
wooden_spoon_white_env_0,10,31.301582,0.968713,0.049805,wooden_spoon_env_1
wooden_spoon_white_env_0,11,30.232651,0.966519,0.052734,wooden_spoon_env_1
wooden_spoon_white_env_0,12,29.141251,0.964521,0.056152,wooden_spoon_env_1
wooden_spoon_white_env_0,13,28.169668,0.962695,0.059326,wooden_spoon_env_1
wooden_spoon_white_env_0,14,27.341408,0.961010,0.062012,wooden_spoon_env_1
wooden_spoon_white_env_0,15,26.653782,0.959408,0.064453,wooden_spoon_env_1
wooden_spoon_white_env_0,16,26.046280,0.957768,0.066406,wooden_spoon_env_1
wooden_spoon_white_env_0,17,25.539051,0.956196,0.068359,wooden_spoon_env_1
wooden_spoon_white_env_0,18,25.099539,0.954692,0.069824,wooden_spoon_env_1
wooden_spoon_white_env_0,19,24.677486,0.953273,0.071289,wooden_spoon_env_1
wooden_spoon_white_env_0,0,38.561287,0.995457,0.005157,wooden_spoon_env_2
wooden_spoon_white_env_0,1,32.541008,0.992464,0.007202,wooden_spoon_env_2
wooden_spoon_white_env_0,2,29.530659,0.988638,0.010071,wooden_spoon_env_2
wooden_spoon_white_env_0,3,28.703184,0.985871,0.013672,wooden_spoon_env_2
wooden_spoon_white_env_0,4,29.271801,0.983050,0.021240,wooden_spoon_env_2
wooden_spoon_white_env_0,5,29.836151,0.978941,0.029175,wooden_spoon_env_2
wooden_spoon_white_env_0,6,29.536098,0.974326,0.035645,wooden_spoon_env_2
wooden_spoon_white_env_0,7,28.891354,0.970335,0.040771,wooden_spoon_env_2
wooden_spoon_white_env_0,8,28.199507,0.966923,0.045166,wooden_spoon_env_2
wooden_spoon_white_env_0,9,27.566975,0.964365,0.048828,wooden_spoon_env_2
wooden_spoon_white_env_0,10,27.041824,0.962321,0.052734,wooden_spoon_env_2
wooden_spoon_white_env_0,11,26.558392,0.960509,0.056641,wooden_spoon_env_2
wooden_spoon_white_env_0,12,25.978191,0.958836,0.060059,wooden_spoon_env_2
wooden_spoon_white_env_0,13,25.391167,0.957266,0.063477,wooden_spoon_env_2
wooden_spoon_white_env_0,14,24.896957,0.955793,0.065918,wooden_spoon_env_2
wooden_spoon_white_env_0,15,24.493507,0.954342,0.068359,wooden_spoon_env_2
wooden_spoon_white_env_0,16,24.172680,0.953010,0.070312,wooden_spoon_env_2
wooden_spoon_white_env_0,17,23.911226,0.951769,0.072266,wooden_spoon_env_2
wooden_spoon_white_env_0,18,23.687469,0.950645,0.074219,wooden_spoon_env_2
wooden_spoon_white_env_0,19,23.485884,0.949510,0.076172,wooden_spoon_env_2
hand_plane_no4_env_1,0,30.974472,0.960183,0.030273,hand_plane_no4_env_0
hand_plane_no4_env_1,1,30.739120,0.956182,0.033691,hand_plane_no4_env_0
hand_plane_no4_env_1,2,31.162838,0.951997,0.040283,hand_plane_no4_env_0
hand_plane_no4_env_1,3,30.711914,0.944956,0.053223,hand_plane_no4_env_0
hand_plane_no4_env_1,4,29.751230,0.935226,0.067871,hand_plane_no4_env_0
hand_plane_no4_env_1,5,29.256592,0.922617,0.084473,hand_plane_no4_env_0
hand_plane_no4_env_1,6,28.364990,0.906909,0.101074,hand_plane_no4_env_0
